sigla,iata,nombre,municipio,departamento,categoria,latitud,longitud,propietario,explotador,longitud_pista,ancho_pista,pbmo,elevacion,resolucion,fecha_construccion,fecha_vigencia,clase,tipo,numero_vuelos_origen,gcd_departamento,gcd_municipio,Ano
PUU,PUU,TRES DE MAYO,Puerto Asís,Putumayo,Nacional,0.5054,-76.5008,AEROCIVIL,AEROCIVIL,551.0,48.0,33112.0,809.0,"  115,000",1965-09-02,,3C,Fumigación,5063.0,86,86568,2018
PVA,PVA,EL EMBRUJO,Providencia,San Andrés islas,Nacional,13.3572,-81.3579,AEROCIVIL,AEROCIVIL,1211.0,21.0,,10.0,"  338,000",1969-04-23,,2B,Fumigación,11632.0,88,88564,2017
PVA,PVA,EL EMBRUJO,Providencia,San Andrés islas,Nacional,13.3572,-81.3579,AEROCIVIL,AEROCIVIL,1226.0,21.0,,10.0,"  338,000",1969-04-23,,2B,Fumigación,682.0,88,88564,2018
PZA,PZA,PAZ DE ARIPORO,Paz de Ariporo,Casanare,Aeródromo,5.8819,-71.883,AEROCIVIL,AEROCIVIL,465.0,40.0,29000.0,878.0," 1591,000",1972-06-06,,2B,Aerocivil,468.0,85,85250,2017
PZA,PZA,PAZ DE ARIPORO,Paz de Ariporo,Casanare,Aeródromo,5.8819,-71.883,AEROCIVIL,AEROCIVIL,250.0,74.0,29000.0,878.0," 1591,000",1972-06-06,,2B,Aerocivil,142.0,85,85250,2018
RAV,RAV,CRAVO NORTE,Cravo Norte,Arauca,Aeródromo,6.3167,-70.2111,AEROCIVIL,AEROCIVIL,1697.0,17.0,12202.0,336.0,"  343,000",1968-05-03,,3C,Privado,1613.0,81,81220,2017
RAV,RAV,CRAVO NORTE,Cravo Norte,Arauca,Aeródromo,6.3167,-70.2111,AEROCIVIL,AEROCIVIL,1893.0,8.0,12202.0,336.0,"  343,000",1968-05-03,,3C,Privado,1005.0,81,81220,2018
RCH,RCH,ALMIRANTE PADILLA,Riohacha,La Guajira,Internacional,11.5262,-72.9267,MUNICIPIO,AEROCIVIL -ORIENTE S.A.S.,6.0,57.0,,43.0,"  187,000",1987-02-02,,4C,Público,12395.0,44,44001,2017
RCH,RCH,ALMIRANTE PADILLA,Riohacha,La Guajira,Internacional,11.5262,-72.9267,MUNICIPIO,AEROCIVIL -ORIENTE S.A.S.,6.0,65.0,,43.0,"  187,000",1987-02-02,,4C,Público,21625.0,44,44001,2018
RVE,RVE,COLONIZADORES,Arauca,Arauca,Regional,6.9504,-71.8562,ECOPETROL,AEROCIVIL,410.0,58.0,,678.0," 4158,000",1983-09-25,,3C,Aerocivil,5300.0,81,81001,2017
RVE,RVE,COLONIZADORES,Arauca,Arauca,Regional,6.9504,-71.8562,ECOPETROL,AEROCIVIL,371.0,113.0,,678.0," 4158,000",1983-09-25,,3C,Fumigación,1996.0,81,81001,2018
SMR,SMR,SIMON BOLIVAR,Santa Marta,Magdalena,Internacional,11.1197,-74.2473,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,1119.0,18.0,,22.0,"  352,000",1968-05-17,,3C,Aerocivil,42278.0,47,47001,2017
SMR,SMR,SIMON BOLIVAR,Santa Marta,Magdalena,Internacional,11.1197,-74.2473,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,912.0,9.0,,22.0,"  352,000",1968-05-17,,3C,Privado,15100.0,47,47001,2018
SNR,,SAN MARTIN,San Martín,Meta,Regional,3.7023,-73.6881,AEROCIVIL,AEROCIVIL,1173.0,19.0,3000.0,1380.0,"  644,000",1967-06-05,,1A,Público,198.0,50,50689,2017
SNR,,SAN MARTIN,San Martín,Meta,Regional,3.7023,-73.6881,AEROCIVIL,AEROCIVIL,1460.0,26.0,3000.0,1380.0,"  644,000",1967-06-05,,1A,Público,369.0,50,50689,2018
SVI,SVI,EDUARDO FALLA SOLANO,San Vicente del Caguán,Caquetá,Regional,2.1522,-74.7663,AEROCIVIL,AEROCIVIL,1098.0,33.0,,875.0,"  141,000",1987-02-02,,3C,Privado,1767.0,18,18753,2017
SVI,SVI,EDUARDO FALLA SOLANO,San Vicente del Caguán,Caquetá,Regional,2.1522,-74.7663,AEROCIVIL,AEROCIVIL,156.0,61.0,,875.0,"  141,000",1987-02-02,,3C,Público,536.0,18,18753,2018
TCO,,LA FLORIDA,San Andrés de Tumaco,Nariño,Nacional,1.8144,-78.749,AEROCIVIL,AEROCIVIL,3115.0,27.0,,10.0,"  455,000",1969-05-19,,3C,Privado,8061.0,52,52835,2017
TCO,,LA FLORIDA,San Andrés de Tumaco,Nariño,Nacional,1.8144,-78.749,AEROCIVIL,AEROCIVIL,4981.0,21.0,,10.0,"  455,000",1969-05-19,,3C,Fumigación,5297.0,52,52835,2018
TDA,TDA,TRINIDAD,Trinidad,Casanare,Aeródromo,5.4349,-71.6584,AEROCIVIL,AEROCIVIL,1563.0,0.0,12202.0,560.0,"  644,000",1967-06-05,,2A,Privado,1763.0,85,85430,2017
TDA,TDA,TRINIDAD,Trinidad,Casanare,Aeródromo,5.4349,-71.6584,AEROCIVIL,AEROCIVIL,3078.0,0.0,12202.0,560.0,"  644,000",1967-06-05,,2A,Público,686.0,85,85430,2018
TLU,TLU,TOLU,Tolú Viejo,Sucre,Regional,9.5095,-75.5859,AEROCIVIL,AEROCIVIL,1279.0,20.0,12202.0,15.0,"  455,000",1969-05-19,,2A,Fumigación,2503.0,70,70823,2017
TLU,TLU,TOLU,Tolú Viejo,Sucre,Regional,9.5095,-75.5859,AEROCIVIL,AEROCIVIL,88.0,30.0,12202.0,15.0,"  455,000",1969-05-19,,2A,Fumigación,4196.0,70,70823,2018
TME,TME,GUSTAVO VARGAS,Tame,Arauca,Regional,6.451,-71.7601,AEROCIVIL,AEROCIVIL,3700.0,40.0,33112.0,1199.0,"  343,000",1968-05-03,,4C,Privado,7254.0,81,81794,2017
TME,TME,GUSTAVO VARGAS,Tame,Arauca,Regional,6.451,-71.7601,AEROCIVIL,AEROCIVIL,5120.0,72.0,33112.0,1199.0,"  343,000",1968-05-03,,4C,Privado,14204.0,81,81794,2018
TTM,TTM,TABLON DE TAMARA,Támara,Casanare,Aeródromo,5.7267,-72.1006,AEROCIVIL,AEROCIVIL,1218.0,30.0,12202.0,1650.0,"  644,000",1967-06-05,,2C,Privado,11.0,85,85400,2017
TTM,TTM,TABLON DE TAMARA,Támara,Casanare,Aeródromo,5.7267,-72.1006,AEROCIVIL,AEROCIVIL,108.0,58.0,12202.0,1650.0,"  644,000",1967-06-05,,2C,Fumigación,2.0,85,85400,2018
UIB,UIB,EL CARAÑO,Quibdó,Chocó,Nacional,5.6908,-76.6412,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,1692.0,15.0,63196.0,192.0,"  522,000",1968-07-03,,3C,Fumigación,173775.0,27,27001,2017
UIB,UIB,EL CARAÑO,Quibdó,Chocó,Nacional,5.6908,-76.6412,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,2271.0,14.0,63196.0,192.0,"  522,000",1968-07-03,,3C,Privado,275218.0,27,27001,2018
URR,URR,ALI PIEDRAHITA,Urrao,Antioquia,Regional,6.3273,-76.1409,AEROCIVIL,AEROCIVIL,1217.0,15.0,,6104.0,"  551,000",1968-07-10,,2A,Fumigación,1901.0,5,5847,2017
URR,URR,ALI PIEDRAHITA,Urrao,Antioquia,Regional,6.3273,-76.1409,AEROCIVIL,AEROCIVIL,1260.0,30.0,,6104.0,"  551,000",1968-07-10,,2A,Público,1421.0,5,5847,2018
VGP,VGZ,CANANGUCHAL,Villagarzón,Putumayo,Regional,0.9785,-76.6064,AEROCIVIL,AEROCIVIL,1502.0,31.0,,397.0," 1270,000",1972-05-09,,3B,Público,3293.0,86,86885,2017
VGP,VGZ,CANANGUCHAL,Villagarzón,Putumayo,Regional,0.9785,-76.6064,AEROCIVIL,AEROCIVIL,2477.0,45.0,,397.0," 1270,000",1972-05-09,,3B,Privado,1269.0,86,86885,2018
VUP,VUP,ALFONSO LOPEZ PUMAREJO,Valledupar,Cesar,Nacional,10.4351,-73.2494,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,2441.0,55.0,,450.0,"  352,000",1968-05-17,,4C,Público,30555.0,20,20001,2017
VUP,VUP,ALFONSO LOPEZ PUMAREJO,Valledupar,Cesar,Nacional,10.4351,-73.2494,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,3435.0,60.0,,450.0,"  352,000",1968-05-17,,4C,Aerocivil,49148.0,20,20001,2018
VVC,VVC,VANGUARDIA,Villavicencio,Meta,Nacional,4.1684,-73.6147,AEROCIVIL,AEROCIVIL,3242.0,35.0,,1366.0,"  499,000",1968-06-12,,3C,Privado,16865.0,50,50001,2017
VVC,VVC,VANGUARDIA,Villavicencio,Meta,Nacional,4.1684,-73.6147,AEROCIVIL,AEROCIVIL,3515.0,60.0,,1366.0,"  499,000",1968-06-12,,3C,Público,79.0,50,50001,2018
VVU,,SANTA ISABEL,Villavicencio,Meta,Aeródromo,3.9873,-73.2091,EFA LTDA.,EFA LTDA.,692.0,16.0,2000.0,689.0," 2634,000",2012-05-24,,1A,Aerocivil,2.0,50,50001,2017
VVU,,SANTA ISABEL,Villavicencio,Meta,Aeródromo,3.9873,-73.2091,EFA LTDA.,EFA LTDA.,628.0,31.0,2000.0,689.0," 2634,000",2012-05-24,,1A,Fumigación,2.0,50,50001,2018
YAP,,YAPIMA,Mitú,Vaupés,Aeródromo,1.0825,-69.4914,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,137.0,6.0,2300.0,600.0," 3423,000",1997-09-16,,1A,Fumigación,0.0,97,97001,2017
YAP,,YAPIMA,Mitú,Vaupés,Aeródromo,1.0825,-69.4914,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,92.0,5.0,2300.0,600.0," 3423,000",1997-09-16,,1A,Privado,0.0,97,97001,2018
YOP,,TROMPILLOS,Yopal,Casanare,Aeródromo,5.0932,-72.1807,ALEXANDER RIVERA,CELTA LTDA.,645.0,25.0,2000.0,623.0," 4736,000",2013-09-06,,1A,Público,6.0,85,85001,2017
YOP,,TROMPILLOS,Yopal,Casanare,Aeródromo,5.0932,-72.1807,ALEXANDER RIVERA,CELTA LTDA.,459.0,35.0,2000.0,623.0," 4736,000",2013-09-06,,1A,Público,11.0,85,85001,2018
YPP,,GERMAN ALBERTO,Yopal,Casanare,Aeródromo,5.1875,-72.3191,JOSE NELSON PEREZ R.,CELTA LTDA.,475.0,25.0,2000.0,735.0," 4511,000",2012-08-16,2015-09-07,1A,Público,23.0,85,85001,2017
YPP,,GERMAN ALBERTO,Yopal,Casanare,Aeródromo,5.1875,-72.3191,JOSE NELSON PEREZ R.,CELTA LTDA.,282.0,25.0,2000.0,735.0," 4511,000",2012-08-16,2015-09-07,1A,Público,30.0,85,85001,2018
ZPS,AZT,GUILLERMO GOMEZ ORTIZ,Zapatoca,Santander,Aeródromo,6.7674,-73.2846,MUNICIPIO,MUNICIPIO,1339.0,14.0,2300.0,5918.0,"   11,000",1968-01-09,,1A,Privado,13.0,68,68895,2017
ZPS,AZT,GUILLERMO GOMEZ ORTIZ,Zapatoca,Santander,Aeródromo,6.7674,-73.2846,MUNICIPIO,MUNICIPIO,1569.0,7.0,2300.0,5918.0,"   11,000",1968-01-09,,1A,Aerocivil,0.0,68,68895,2018
7FO,,LA ISLA,Puerto Gaitán,Meta,Aeródromo,4.4211,-71.6271,LA ISLA Y EL ROSARIO S.A.,LA CEIBA S.A.,563.0,5.0,3000.0,538.0," 1325,000",2015-06-05,2018-06-11,1A,Aerocivil,0.0,50,50568,2017
7FO,,LA ISLA,Puerto Gaitán,Meta,Aeródromo,4.4211,-71.6271,LA ISLA Y EL ROSARIO S.A.,LA CEIBA S.A.,43.0,4.0,3000.0,538.0," 1325,000",2015-06-05,2018-06-11,1A,Privado,0.0,50,50568,2018
7FZ,,EL TRIUNFO,Orocué,Casanare,Aeródromo,4.8095,-71.667,ERNESTO J. PEREZ VILLAMIZAR,EL MISMO,86.0,16.0,3000.0,475.0," 5532,000",2014-11-11,,1A,Privado,2.0,85,85230,2017
7FZ,,EL TRIUNFO,Orocué,Casanare,Aeródromo,4.8095,-71.667,ERNESTO J. PEREZ VILLAMIZAR,EL MISMO,27.0,31.0,3000.0,475.0," 5532,000",2014-11-11,,1A,Público,0.0,85,85230,2018
7GE,,LUCITANIA,Orocué,Casanare,Aeródromo,4.6954,-71.589,AGROPECUARIA CRAVO SUR,AGROPECUARIA CRAVO SUR,556.0,14.0,3000.0,443.0," 1051,000",2014-02-28,2017-03-03,1A,Fumigación,0.0,85,85230,2017
7GE,,LUCITANIA,Orocué,Casanare,Aeródromo,4.6954,-71.589,AGROPECUARIA CRAVO SUR,AGROPECUARIA CRAVO SUR,554.0,6.0,3000.0,443.0," 1051,000",2014-02-28,2017-03-03,1A,Público,0.0,85,85230,2018
7GL,,LA JAGUA,La Jagua de Ibirico,Cesar,Aeródromo,9.5905,-73.2886,CARBONES DE LA JAGUA S.A.,CARBO. DE LA JAGUA S.A.,1934.0,10.0,7500.0,787.0,"  171,000",2015-01-27,2018-02-06,2A,Aerocivil,1375.0,20,20400,2017
7GL,,LA JAGUA,La Jagua de Ibirico,Cesar,Aeródromo,9.5905,-73.2886,CARBONES DE LA JAGUA S.A.,CARBO. DE LA JAGUA S.A.,3557.0,9.0,7500.0,787.0,"  171,000",2015-01-27,2018-02-06,2A,Fumigación,2447.0,20,20400,2018
7GO,,MATABRAVA,San Luis de Palenque,Casanare,Aeródromo,5.2132,-71.6915,FRANCISCA REYES DIAZ,FRANCISCA REYES DIAZ,858.0,17.0,2000.0,524.0," 5966,000",2014-12-15,,1A,Privado,0.0,85,85325,2017
7GO,,MATABRAVA,San Luis de Palenque,Casanare,Aeródromo,5.2132,-71.6915,FRANCISCA REYES DIAZ,FRANCISCA REYES DIAZ,1453.0,27.0,2000.0,524.0," 5966,000",2014-12-15,,1A,Privado,0.0,85,85325,2018
7GP,,EL PORVENIR - CA,Pijiño del Carmen,Magdalena,Aeródromo,9.491,-74.1909,LA CEIBA S.A.,LA CEIBA S.A.,319.0,16.0,500.0,176.0,"  236,000",2014-01-21,,UL,Privado,0.0,47,47545,2017
7GP,,EL PORVENIR - CA,Pijiño del Carmen,Magdalena,Aeródromo,9.491,-74.1909,LA CEIBA S.A.,LA CEIBA S.A.,431.0,32.0,500.0,176.0,"  236,000",2014-01-21,,UL,Privado,0.0,47,47545,2018
7GQ,,LA PROVINCIA,Paz de Ariporo,Casanare,Aeródromo,5.6918,-70.11,CARLOS H. MONTENEGRO,CARLOS H. MONTENEGRO,995.0,12.0,2500.0,430.0,"  399,000",2014-01-31,,1A,Fumigación,0.0,85,85250,2017
7GQ,,LA PROVINCIA,Paz de Ariporo,Casanare,Aeródromo,5.6918,-70.11,CARLOS H. MONTENEGRO,CARLOS H. MONTENEGRO,1353.0,12.0,2500.0,430.0,"  399,000",2014-01-31,,1A,Privado,0.0,85,85250,2018
7GS,,EL ENCANTO,Cumaribo,Vichada,Aeródromo,4.6934,-70.9078,JUAN AQUILINO PEREZ P.,EL ENCANTO 1 S.A.S.,1402.0,2.0,5000.0,544.0," 5964,000",2014-12-15,,1A,Aerocivil,22.0,99,99773,2017
7GS,,EL ENCANTO,Cumaribo,Vichada,Aeródromo,4.6934,-70.9078,JUAN AQUILINO PEREZ P.,EL ENCANTO 1 S.A.S.,2638.0,2.0,5000.0,544.0," 5964,000",2014-12-15,,1A,Fumigación,22.0,99,99773,2018
7GU,,HATO GARIBAY,Maní,Casanare,Aeródromo,4.4656,-72.3273,AGROPECUARIA LA TAGUA,ROBERTO HERRERA OBREGON,911.0,19.0,5500.0,482.0," 4212,000",2014-08-06,,1A,Fumigación,0.0,85,85139,2017
7GU,,HATO GARIBAY,Maní,Casanare,Aeródromo,4.4656,-72.3273,AGROPECUARIA LA TAGUA,ROBERTO HERRERA OBREGON,1420.0,33.0,5500.0,482.0," 4212,000",2014-08-06,,1A,Aerocivil,0.0,85,85139,2018
7GV,,REPRESA DE LAS CANARIAS,Paz de Ariporo,Casanare,Aeródromo,5.7658,-71.2503,OLGA BRAVO DE CANTOR,OLGA BRAVO DE CANTOR,1018.0,15.0,3500.0,652.0," 5236,000",2014-10-14,2017-12-01,1A,Aerocivil,9.0,85,85250,2017
7GV,,REPRESA DE LAS CANARIAS,Paz de Ariporo,Casanare,Aeródromo,5.7658,-71.2503,OLGA BRAVO DE CANTOR,OLGA BRAVO DE CANTOR,1308.0,24.0,3500.0,652.0," 5236,000",2014-10-14,2017-12-01,1A,Público,9.0,85,85250,2018
7GX,,LA ATARRAYA - CA.,Ayapel,Córdoba,Aeródromo,8.2857,-75.0963,FELIPE BRAVO BOTERO,FELIPE BRAVO BOTERO,216.0,11.0,500.0,91.0," 5714,000",2014-11-25,,UL,Fumigación,0.0,23,23068,2017
7GX,,LA ATARRAYA - CA.,Ayapel,Córdoba,Aeródromo,8.2857,-75.0963,FELIPE BRAVO BOTERO,FELIPE BRAVO BOTERO,365.0,13.0,500.0,91.0," 5714,000",2014-11-25,,UL,Fumigación,0.0,23,23068,2018
7GY,,LAS ACACIAS,Nemocón,Cundinamarca,Aeródromo,5.0949,-73.9054,JUAN BERNANDO SANINT G,EL MISMO,2333.0,35.0,10000.0,8431.0,"  439,000",2015-02-27,2018-03-05,3A,Fumigación,0.0,25,25486,2017
7GY,,LAS ACACIAS,Nemocón,Cundinamarca,Aeródromo,5.0949,-73.9054,JUAN BERNANDO SANINT G,EL MISMO,2585.0,60.0,10000.0,8431.0,"  439,000",2015-02-27,2018-03-05,3A,Público,0.0,25,25486,2018
7GZ,,COROZITO,Maní,Casanare,Aeródromo,4.6701,-72.0994,INVERSIONES LA PALMERA DE COROZITO,INV.LA PALMERA DE COROZITO,1982.0,36.0,,497.0,"  832,000",2015-04-14,,2A,Fumigación,314.0,85,85139,2017
7GZ,,COROZITO,Maní,Casanare,Aeródromo,4.6701,-72.0994,INVERSIONES LA PALMERA DE COROZITO,INV.LA PALMERA DE COROZITO,3682.0,38.0,,497.0,"  832,000",2015-04-14,,2A,Privado,578.0,85,85139,2018
7HD,,BOSQUES DE LA PRIMAVERA,La Primavera,Vichada,Aeródromo,5.3489,-69.7467,MARIA A. RIVERA AGUDELO,MARIA A. RIVERA AGUDELO,64.0,6.0,3000.0,396.0," 1444,000",2015-06-17,,1A,Público,0.0,99,99524,2017
7HD,,BOSQUES DE LA PRIMAVERA,La Primavera,Vichada,Aeródromo,5.3489,-69.7467,MARIA A. RIVERA AGUDELO,MARIA A. RIVERA AGUDELO,0.0,6.0,3000.0,396.0," 1444,000",2015-06-17,,1A,Privado,0.0,99,99524,2018
7HO,,EDGAR CALDAS POTES-CA,Calima,Valle del Cauca,Aeródromo,3.9159,-76.4813,ALEJANDRO A. CALDAS V.,ALEJANDRO A. CALDAS V.,177.0,16.0,400.0,1462.0," 1311,000",2014-03-13,,1A,Público,0.0,76,76126,2017
7HO,,EDGAR CALDAS POTES-CA,Calima,Valle del Cauca,Aeródromo,3.9159,-76.4813,ALEJANDRO A. CALDAS V.,ALEJANDRO A. CALDAS V.,90.0,16.0,400.0,1462.0," 1311,000",2014-03-13,,1A,Fumigación,0.0,76,76126,2018
7HQ,,GENERAL ADELMO RUIZ M.,Ricaurte,Cundinamarca,Aeródromo,4.35,-74.7511,EDUARDO A. VIVEROS,ACAF,328.0,23.0,500.0,987.0,"   46,000",2014-01-08,,1A,Fumigación,0.0,25,25612,2017
7HQ,,GENERAL ADELMO RUIZ M.,Ricaurte,Cundinamarca,Aeródromo,4.35,-74.7511,EDUARDO A. VIVEROS,ACAF,359.0,23.0,500.0,987.0,"   46,000",2014-01-08,,1A,Fumigación,0.0,25,25612,2018
7HS,,CASTILLO - CA,Manatí,Atlántico,Aeródromo,10.4089,-74.9963,DIANA MARIA SOLANO D.,DIANA MARIA SOLANO D.,94.0,0.0,500.0,20.0,"  706,000",2014-02-12,,1A,Público,0.0,8,8436,2017
7HS,,CASTILLO - CA,Manatí,Atlántico,Aeródromo,10.4089,-74.9963,DIANA MARIA SOLANO D.,DIANA MARIA SOLANO D.,48.0,0.0,500.0,20.0,"  706,000",2014-02-12,,1A,Aerocivil,0.0,8,8436,2018
7HT,,MANARE,Paz de Ariporo,Casanare,Aeródromo,5.9761,-70.1575,HERNAN GOMEZ NIÑO,HERNAN GOMEZ NIÑO,1090.0,43.0,4000.0,334.0," 1577,000",2014-03-26,,1A,Aerocivil,36.0,85,85250,2017
7HT,,MANARE,Paz de Ariporo,Casanare,Aeródromo,5.9761,-70.1575,HERNAN GOMEZ NIÑO,HERNAN GOMEZ NIÑO,59.0,58.0,4000.0,334.0," 1577,000",2014-03-26,,1A,Público,60.0,85,85250,2018
7HU,,GUANAGUANARE,La Primavera,Vichada,Aeródromo,5.4739,-69.9014,INVERSIONES GUANAGUANARE,INV. GUANAGUANARE,1592.0,4.0,5000.0,400.0," 2132,000",2014-04-25,,1A,Aerocivil,0.0,99,99524,2017
7HU,,GUANAGUANARE,La Primavera,Vichada,Aeródromo,5.4739,-69.9014,INVERSIONES GUANAGUANARE,INV. GUANAGUANARE,1965.0,1.0,5000.0,400.0," 2132,000",2014-04-25,,1A,Público,0.0,99,99524,2018
7HV,,LA BENDICION,La Primavera,Vichada,Aeródromo,6.0627,-69.1783,SERGIO ANDRES ESPINOSA F.,SERGIO A. ESPINOSA FLOREZ,2376.0,13.0,5000.0,360.0," 2498,000",2014-05-12,,1A,Aerocivil,71.0,99,99524,2017
7HV,,LA BENDICION,La Primavera,Vichada,Aeródromo,6.0627,-69.1783,SERGIO ANDRES ESPINOSA F.,SERGIO A. ESPINOSA FLOREZ,4319.0,7.0,5000.0,360.0," 2498,000",2014-05-12,,1A,Fumigación,126.0,99,99524,2018
7HW,,CABARALEZ,Puerto Wilches,Santander,Aeródromo,7.3283,-73.7965,RICARDO FIGUEREDO M.,RICARDO FOGUEREDO M.,708.0,19.0,3500.0,324.0," 3060,000",2014-06-10,,1A,Fumigación,0.0,68,68575,2017
7HW,,CABARALEZ,Puerto Wilches,Santander,Aeródromo,7.3283,-73.7965,RICARDO FIGUEREDO M.,RICARDO FOGUEREDO M.,1102.0,21.0,3500.0,324.0," 3060,000",2014-06-10,,1A,Privado,0.0,68,68575,2018
7HX,,PIVIJAY,La Primavera,Vichada,Aeródromo,5.1288,-69.9716,FERNANDO CUSTAS PATACON,FERNANDO CUSTAS P.,763.0,18.0,3500.0,426.0," 3063,000",2014-06-10,,1A,Público,10.0,99,99524,2017
7HX,,PIVIJAY,La Primavera,Vichada,Aeródromo,5.1288,-69.9716,FERNANDO CUSTAS PATACON,FERNANDO CUSTAS P.,720.0,6.0,3500.0,426.0," 3063,000",2014-06-10,,1A,Aerocivil,19.0,99,99524,2018
7HY,,HOTEL DEL CAMPO - CA,Quimbaya,Quindío,Aeródromo,4.6123,-75.8132,JUAN B. URIBE S.,LUIS BERRENECHE RIVERA,164.0,18.0,500.0,3828.0," 2492,000",2014-05-12,2017-07-09,1A,Público,0.0,63,63594,2017
7HY,,HOTEL DEL CAMPO - CA,Quimbaya,Quindío,Aeródromo,4.6123,-75.8132,JUAN B. URIBE S.,LUIS BERRENECHE RIVERA,96.0,29.0,500.0,3828.0," 2492,000",2014-05-12,2017-07-09,1A,Aerocivil,0.0,63,63594,2018
7HZ,,MAXIMENA,Maní,Casanare,Aeródromo,4.4723,-72.1094,PALMERAS MAXIMENA S.A.S,PALMERAS MAXIMENA,1218.0,12.0,5000.0,426.0," 4213,000",2014-08-06,,1A,Aerocivil,0.0,85,85139,2017
7HZ,,MAXIMENA,Maní,Casanare,Aeródromo,4.4723,-72.1094,PALMERAS MAXIMENA S.A.S,PALMERAS MAXIMENA,611.0,9.0,5000.0,426.0," 4213,000",2014-08-06,,1A,Fumigación,0.0,85,85139,2018
7IA,,MURIBA,Maní,Casanare,Aeródromo,4.5809,-72.2551,VITIS OLEI S.A.S.,VITIS OLEI S.A.S.,2329.0,11.0,5000.0,432.0," 4214,000",2014-08-06,,1A,Público,0.0,85,85139,2017
7IA,,MURIBA,Maní,Casanare,Aeródromo,4.5809,-72.2551,VITIS OLEI S.A.S.,VITIS OLEI S.A.S.,2526.0,10.0,5000.0,432.0," 4214,000",2014-08-06,,1A,Aerocivil,0.0,85,85139,2018
7IB,,MAJAGUILLO,Orocué,Casanare,Aeródromo,4.832,-71.6902,FELIPE GOMEZ H. y CIA.,FELIPE GOMEZ H. y CIA.,809.0,9.0,4800.0,499.0," 5386,000",2014-10-28,2017-11-05,1A,Aerocivil,0.0,85,85230,2017
7IB,,MAJAGUILLO,Orocué,Casanare,Aeródromo,4.832,-71.6902,FELIPE GOMEZ H. y CIA.,FELIPE GOMEZ H. y CIA.,622.0,9.0,4800.0,499.0," 5386,000",2014-10-28,2017-11-05,1A,Privado,0.0,85,85230,2018
7IC,,VOLAR COLOMBIA,La Pintada,Antioquia,Aeródromo,5.7735,-75.603,CRISTIAN CAMILO MONCADA A.,CRISTIAN C. MONCADA A.,106.0,12.0,500.0,2559.0,"   11,000",2015-01-05,,1A,Privado,0.0,5,5390,2017
7IC,,VOLAR COLOMBIA,La Pintada,Antioquia,Aeródromo,5.7735,-75.603,CRISTIAN CAMILO MONCADA A.,CRISTIAN C. MONCADA A.,22.0,14.0,500.0,2559.0,"   11,000",2015-01-05,,1A,Público,0.0,5,5390,2018
7ID,,LA MACOYA,Yopal,Casanare,Aeródromo,5.2262,-72.1478,ELSON HERNANDO SIERRA,ELSON H. SIERRA QUICENO,515.0,11.0,3000.0,474.0,"    9,000",2015-01-05,,1A,Privado,0.0,85,85001,2017
7ID,,LA MACOYA,Yopal,Casanare,Aeródromo,5.2262,-72.1478,ELSON HERNANDO SIERRA,ELSON H. SIERRA QUICENO,75.0,8.0,3000.0,474.0,"    9,000",2015-01-05,,1A,Aerocivil,0.0,85,85001,2018
7IE,,LIMA,Fundación,Magdalena,Aeródromo,10.3794,-74.1114,JORGE SOLANO RECIO,JORGE SOLANO RECIO,1307.0,11.0,3500.0,395.0,"   10,000",2015-01-05,,1A,Fumigación,0.0,47,47288,2017
7IE,,LIMA,Fundación,Magdalena,Aeródromo,10.3794,-74.1114,JORGE SOLANO RECIO,JORGE SOLANO RECIO,1339.0,1.0,3500.0,395.0,"   10,000",2015-01-05,,1A,Fumigación,0.0,47,47288,2018
7IF,,LOS VENADOS,La Primavera,Vichada,Aeródromo,5.0666,-69.9988,GUILLERMO FRANCO RESTREPO,GUILLERMO FRANCO R.,2908.0,39.0,6500.0,475.0,"  515,000",2015-03-10,,2A,Fumigación,0.0,99,99524,2017
7IF,,LOS VENADOS,La Primavera,Vichada,Aeródromo,5.0666,-69.9988,GUILLERMO FRANCO RESTREPO,GUILLERMO FRANCO R.,3176.0,74.0,6500.0,475.0,"  515,000",2015-03-10,,2A,Aerocivil,0.0,99,99524,2018
7IG,,LA FORTUNA 1,San Martín,Meta,Aeródromo,3.611,-72.3412,LUIS C. CASTRO M.,RAFAEL FDO. GAVIRIA A.,777.0,34.0,4000.0,482.0,"  640,000",2015-03-20,,1A,Privado,0.0,50,50689,2017
7IG,,LA FORTUNA 1,San Martín,Meta,Aeródromo,3.611,-72.3412,LUIS C. CASTRO M.,RAFAEL FDO. GAVIRIA A.,201.0,55.0,4000.0,482.0,"  640,000",2015-03-20,,1A,Público,0.0,50,50689,2018
7IH,,LOS KIOSCOS,Puerto Gaitán,Meta,Aeródromo,3.4747,-72.2349,MARTHA I. PABON PADILLA,MARTHA I. PABON PADILLA,524.0,9.0,5000.0,770.0,"  690,000",2015-03-31,,1A,Público,0.0,50,50568,2017
