SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
273580,4,5,1702,4,3884,2015-10-26,1304628.00,195694.20,1500322.20,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
273584,7,5,1703,4,825,2015-10-26,575895.60,86384.34,662279.94,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
273588,4,5,1704,4,3439,2015-10-26,1836.00,275.40,2111.40,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
273590,7,5,1705,4,2636,2015-10-26,1360.00,204.00,1564.00,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
273591,4,7,NULL,4,NULL,2015-10-26,0.00,0.00,-7470912.90,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
273592,7,7,NULL,4,NULL,2015-10-26,0.00,0.00,-3301470.61,0.00,2015-10-26,1,16,2015-10-26 09:00:00.0000000
273950,4,5,1706,4,4258,2015-10-27,1306524.00,195978.60,1502502.60,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
273954,7,5,1707,4,6334,2015-10-27,578807.60,86821.14,665628.74,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
274184,4,5,1708,4,8801,2015-10-28,1307004.00,196050.60,1503054.60,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
274188,7,5,1709,4,3413,2015-10-28,579608.30,86941.25,666549.55,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
274554,4,5,1710,4,2898,2015-10-29,1307340.00,196101.00,1503441.00,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
274558,7,5,1711,4,1427,2015-10-29,581983.00,87297.45,669280.45,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
274874,4,5,1712,4,6761,2015-10-30,1308906.00,196335.90,1505241.90,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
274878,7,5,1713,4,7855,2015-10-30,581566.20,87234.93,668801.13,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
275478,4,5,1714,4,8389,2015-11-02,1312404.00,196860.60,1509264.60,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
275482,7,5,1715,4,2812,2015-11-02,581917.40,87287.61,669205.01,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
275487,4,5,1716,4,4780,2015-11-02,3504.00,525.60,4029.60,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
275489,7,5,1717,4,9921,2015-11-02,1360.00,204.00,1564.00,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
275490,4,7,NULL,4,NULL,2015-11-02,0.00,0.00,-7527534.30,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
275491,7,7,NULL,4,NULL,2015-11-02,0.00,0.00,-3341028.88,0.00,2015-11-02,1,4,2015-11-02 09:00:00.0000000
275777,4,5,1718,4,5127,2015-11-03,1319928.00,197989.20,1517917.20,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
275781,7,5,1719,4,274,2015-11-03,583014.20,87452.13,670466.33,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
276313,4,5,1720,4,4563,2015-11-04,1323114.00,198467.10,1521581.10,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
276317,7,5,1721,4,8594,2015-11-04,583866.30,87579.95,671446.25,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
276745,4,5,1722,4,2538,2015-11-05,1326168.00,198925.20,1525093.20,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
276749,7,5,1723,4,21,2015-11-05,584116.50,87617.48,671733.98,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
277097,4,5,1724,4,2647,2015-11-06,1327620.00,199143.00,1526763.00,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
277101,7,5,1725,4,1329,2015-11-06,583557.20,87533.58,671090.78,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
277561,4,5,1726,4,3712,2015-11-09,1328040.00,199206.00,1527246.00,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
277565,7,5,1727,4,7983,2015-11-09,584935.40,87740.31,672675.71,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
277567,4,5,1728,4,5868,2015-11-09,336.00,50.40,386.40,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
277569,7,5,1729,4,7728,2015-11-09,95.00,14.25,109.25,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
277570,4,7,NULL,4,NULL,2015-11-09,0.00,0.00,-7618986.90,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
277571,7,7,NULL,4,NULL,2015-11-09,0.00,0.00,-3357522.30,0.00,2015-11-09,1,4,2015-11-09 09:00:00.0000000
277891,4,5,1730,4,8116,2015-11-10,1327116.00,199067.40,1526183.40,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
277895,7,5,1731,4,1122,2015-11-10,586219.70,87932.96,674152.66,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
278305,4,5,1732,4,5898,2015-11-11,1332300.00,199845.00,1532145.00,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
278309,7,5,1733,4,1896,2015-11-11,586510.30,87976.55,674486.85,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
278764,4,5,1734,4,8388,2015-11-12,1338606.00,200790.90,1539396.90,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
278768,7,5,1735,4,417,2015-11-12,590252.00,88537.80,678789.80,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
278980,4,5,1736,4,5049,2015-11-13,1339128.00,200869.20,1539997.20,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
278984,7,5,1737,4,4157,2015-11-13,591546.30,88731.95,680278.25,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
279647,4,5,1738,4,6485,2015-11-16,1340484.00,201072.60,1541556.60,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
279651,7,5,1739,4,4927,2015-11-16,594101.50,89115.23,683216.73,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
279655,4,5,1740,4,5108,2015-11-16,3312.00,496.80,3808.80,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
279658,7,5,1741,4,1113,2015-11-16,550.00,82.50,632.50,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
279659,4,7,NULL,4,NULL,2015-11-16,0.00,0.00,-7683087.90,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
279660,7,7,NULL,4,NULL,2015-11-16,0.00,0.00,-3391556.79,0.00,2015-11-16,1,19,2015-11-16 09:00:00.0000000
279844,4,5,1742,4,28,2015-11-17,1344132.00,201619.80,1545751.80,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
279848,7,5,1743,4,639,2015-11-17,594223.60,89133.54,683357.14,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
280098,4,5,1744,4,8271,2015-11-18,1344396.00,201659.40,1546055.40,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
280102,7,5,1745,4,5976,2015-11-18,595674.90,89351.24,685026.14,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
280525,4,5,1746,4,975,2015-11-19,1345704.00,201855.60,1547559.60,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
280529,7,5,1747,4,6726,2015-11-19,595638.10,89345.72,684983.82,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
280917,4,5,1748,4,3455,2015-11-20,1348830.00,202324.50,1551154.50,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
280921,7,5,1749,4,3577,2015-11-20,598688.80,89803.32,688492.12,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
281581,4,5,1750,4,195,2015-11-23,1350594.00,202589.10,1553183.10,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
281585,7,5,1751,4,9132,2015-11-23,599747.00,89962.05,689709.05,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
281587,4,5,1752,4,5999,2015-11-23,420.00,63.00,483.00,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
281588,4,7,NULL,4,NULL,2015-11-23,0.00,0.00,-7744187.40,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
281589,7,7,NULL,4,NULL,2015-11-23,0.00,0.00,-3431568.27,0.00,2015-11-23,1,14,2015-11-23 09:00:00.0000000
282054,4,5,1753,4,5300,2015-11-24,1353378.00,203006.70,1556384.70,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
282058,7,5,1754,4,3398,2015-11-24,599114.50,89867.18,688981.68,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
282612,4,5,1755,4,1886,2015-11-25,1357716.00,203657.40,1561373.40,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
282616,7,5,1756,4,777,2015-11-25,599125.20,89868.78,688993.98,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
282929,4,5,1757,4,8652,2015-11-26,1361142.00,204171.30,1565313.30,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
282933,7,5,1758,4,975,2015-11-26,600425.10,90063.77,690488.87,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
283156,4,5,1759,4,3010,2015-11-27,1362090.00,204313.50,1566403.50,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
283160,7,5,1760,4,5696,2015-11-27,599942.60,89991.39,689933.99,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
283541,4,5,1761,4,9711,2015-11-30,1364022.00,204603.30,1568625.30,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
283545,7,5,1762,4,4224,2015-11-30,600465.30,90069.80,690535.10,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
283547,4,5,1763,4,9003,2015-11-30,420.00,63.00,483.00,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
283548,4,7,NULL,4,NULL,2015-11-30,0.00,0.00,-7818583.20,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
283549,7,7,NULL,4,NULL,2015-11-30,0.00,0.00,-3448933.62,0.00,2015-11-30,1,16,2015-11-30 09:00:00.0000000
283775,4,5,1764,4,5860,2015-12-01,1366566.00,204984.90,1571550.90,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
283779,7,5,1765,4,9170,2015-12-01,599697.60,89954.64,689652.24,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
284209,4,5,1766,4,7320,2015-12-02,1370376.00,205556.40,1575932.40,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
284213,7,5,1767,4,5535,2015-12-02,599748.70,89962.31,689711.01,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
284440,4,5,1768,4,1757,2015-12-03,1371414.00,205712.10,1577126.10,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
284444,7,5,1769,4,3848,2015-12-03,600324.60,90048.69,690373.29,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
284924,4,5,1770,4,2583,2015-12-04,1373844.00,206076.60,1579920.60,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
284928,7,5,1771,4,2793,2015-12-04,602353.60,90353.04,692706.64,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
285477,4,5,1772,4,4325,2015-12-07,1373976.00,206096.40,1580072.40,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
285481,7,5,1773,4,5004,2015-12-07,601794.30,90269.15,692063.45,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
285485,4,5,1774,4,4,2015-12-07,1908.00,286.20,2194.20,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
285488,7,5,1775,4,1405,2015-12-07,2116.80,317.52,2434.32,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
285489,4,7,NULL,4,NULL,2015-12-07,0.00,0.00,-7886796.60,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
285490,7,7,NULL,4,NULL,2015-12-07,0.00,0.00,-3456940.95,0.00,2015-12-07,1,8,2015-12-07 09:00:00.0000000
285834,4,5,1776,4,1056,2015-12-08,1377912.00,206686.80,1584598.80,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
285838,7,5,1777,4,2420,2015-12-08,605852.40,90877.86,696730.26,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
286341,4,5,1778,4,7131,2015-12-09,1379190.00,206878.50,1586068.50,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
286345,7,5,1779,4,3224,2015-12-09,608486.30,91272.95,699759.25,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
286749,4,5,1780,4,1474,2015-12-10,1381506.00,207225.90,1588731.90,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
286753,7,5,1781,4,8264,2015-12-10,608612.60,91291.89,699904.49,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
287123,4,5,1782,4,1674,2015-12-11,1383138.00,207470.70,1590608.70,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
287127,7,5,1783,4,8524,2015-12-11,608245.30,91236.80,699482.10,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
287547,4,5,1784,4,718,2015-12-14,1382874.00,207431.10,1590305.10,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
287551,7,5,1785,4,4834,2015-12-14,608070.00,91210.50,699280.50,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
287555,4,5,1786,4,1492,2015-12-14,1890.00,283.50,2173.50,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
287558,7,5,1787,4,4271,2015-12-14,2080.00,312.00,2392.00,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
287559,4,7,NULL,4,NULL,2015-12-14,0.00,0.00,-7942486.50,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
287560,7,7,NULL,4,NULL,2015-12-14,0.00,0.00,-3497548.60,0.00,2015-12-14,1,8,2015-12-14 09:00:00.0000000
287834,4,5,1788,4,9454,2015-12-15,1386162.00,207924.30,1594086.30,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
287838,7,5,1789,4,2112,2015-12-15,611634.10,91745.12,703379.22,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
288190,4,5,1790,4,9803,2015-12-16,1387824.00,208173.60,1595997.60,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
288194,7,5,1791,4,3325,2015-12-16,612589.70,91888.46,704478.16,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
288501,4,5,1792,4,5855,2015-12-17,1389144.00,208371.60,1597515.60,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
288505,7,5,1793,4,6233,2015-12-17,613070.40,91960.56,705030.96,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
288848,4,5,1794,4,8374,2015-12-18,1388148.00,208222.20,1596370.20,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
288852,7,5,1795,4,233,2015-12-18,613216.50,91982.48,705198.98,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
289320,4,5,1796,4,9837,2015-12-21,1389096.00,208364.40,1597460.40,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
289324,7,5,1797,4,6256,2015-12-21,614219.70,92132.96,706352.66,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
289328,4,5,1798,4,5737,2015-12-21,1440.00,216.00,1656.00,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
289331,7,5,1799,4,226,2015-12-21,1352.50,202.88,1555.38,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
289332,4,7,NULL,4,NULL,2015-12-21,0.00,0.00,-7983086.10,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
289333,7,7,NULL,4,NULL,2015-12-21,0.00,0.00,-3525995.36,0.00,2015-12-21,1,3,2015-12-21 09:00:00.0000000
289559,4,5,1800,4,5772,2015-12-22,1392264.00,208839.60,1601103.60,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
289563,7,5,1801,4,4374,2015-12-22,617284.70,92592.71,709877.41,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
289973,4,5,1802,4,5897,2015-12-23,1394808.00,209221.20,1604029.20,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
289977,7,5,1803,4,6652,2015-12-23,617145.80,92571.87,709717.67,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
290382,4,5,1804,4,4260,2015-12-24,1396668.00,209500.20,1606168.20,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
290386,7,5,1805,4,714,2015-12-24,619284.00,92892.60,712176.60,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
290625,4,5,1806,4,2170,2015-12-25,1396644.00,209496.60,1606140.60,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
290629,7,5,1807,4,5453,2015-12-25,619437.20,92915.58,712352.78,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
291092,4,5,1808,4,5314,2015-12-28,1400640.00,210096.00,1610736.00,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
291096,7,5,1809,4,2738,2015-12-28,620502.90,93075.44,713578.34,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
291098,4,5,1810,4,4574,2015-12-28,504.00,75.60,579.60,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
291101,7,5,1811,4,3045,2015-12-28,1890.00,283.50,2173.50,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
291102,4,7,NULL,4,NULL,2015-12-28,0.00,0.00,-8028757.20,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
291103,7,7,NULL,4,NULL,2015-12-28,0.00,0.00,-3559876.30,0.00,2015-12-28,1,13,2015-12-28 09:00:00.0000000
291430,4,5,1812,4,5012,2015-12-29,1399800.00,209970.00,1609770.00,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
291434,7,5,1813,4,8436,2015-12-29,626330.30,93949.55,720279.85,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
291917,4,5,1814,4,7633,2015-12-30,1402392.00,210358.80,1612750.80,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
291921,7,5,1815,4,4830,2015-12-30,626037.80,93905.67,719943.47,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
292146,4,5,1816,4,8250,2015-12-31,1401168.00,210175.20,1611343.20,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
292150,7,5,1817,4,5124,2015-12-31,625906.00,93885.90,719791.90,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
292625,4,5,1818,4,5402,2016-01-01,1406472.00,210970.80,1617442.80,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
292629,7,5,1819,4,2445,2016-01-01,625385.10,93807.77,719192.87,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
293109,4,5,1820,4,2603,2016-01-04,1406610.00,210991.50,1617601.50,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
293113,7,5,1821,4,1937,2016-01-04,626474.60,93971.19,720445.79,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
293115,1,5,1822,4,9113,2016-01-04,1995.00,199.50,2194.50,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
293121,4,5,1823,4,6671,2016-01-04,2964.00,444.60,3408.60,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
293124,1,5,1824,4,3368,2016-01-04,3420.00,342.00,3762.00,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
293125,1,7,NULL,4,NULL,2016-01-04,0.00,0.00,-5956.50,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
293126,4,7,NULL,4,NULL,2016-01-04,0.00,0.00,-8072316.90,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
293127,7,7,NULL,4,NULL,2016-01-04,0.00,0.00,-3599653.88,0.00,2016-01-04,1,8,2016-01-04 09:00:00.0000000
293548,1,5,1825,4,3148,2016-01-05,6840.00,684.00,7524.00,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
293555,4,5,1826,4,2874,2016-01-05,1409832.00,211474.80,1621306.80,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
293559,7,5,1827,4,6552,2016-01-05,625383.80,93807.57,719191.37,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
293973,1,5,1828,4,4946,2016-01-06,4218.00,421.80,4639.80,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
293980,4,5,1829,4,1735,2016-01-06,1411830.00,211774.50,1623604.50,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
293984,7,5,1830,4,7972,2016-01-06,627253.90,94088.09,721341.99,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
294505,1,5,1831,4,8031,2016-01-07,8550.00,855.00,9405.00,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
294512,4,5,1832,4,1731,2016-01-07,1418928.00,212839.20,1631767.20,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
294516,7,5,1833,4,1375,2016-01-07,627392.90,94108.94,721501.84,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
295067,4,5,1834,4,8548,2016-01-08,1420974.00,213146.10,1634120.10,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
295071,7,5,1835,4,998,2016-01-08,627858.60,94178.79,722037.39,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
295772,4,5,1836,4,3923,2016-01-11,1427298.00,214094.70,1641392.70,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
295776,7,5,1837,4,8010,2016-01-11,629864.00,94479.60,724343.60,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
295782,4,5,1838,4,49,2016-01-11,3264.00,489.60,3753.60,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
295784,7,5,1839,4,7740,2016-01-11,380.00,57.00,437.00,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
295785,1,7,NULL,4,NULL,2016-01-11,0.00,0.00,-21568.80,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
295786,4,7,NULL,4,NULL,2016-01-11,0.00,0.00,-8155944.90,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
295787,7,7,NULL,4,NULL,2016-01-11,0.00,0.00,-3608853.19,0.00,2016-01-11,1,7,2016-01-11 09:00:00.0000000
295971,4,5,1840,4,1858,2016-01-12,1430958.00,214643.70,1645601.70,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
295975,7,5,1841,4,9981,2016-01-12,630041.10,94506.17,724547.27,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
296402,4,5,1842,4,7023,2016-01-13,1432074.00,214811.10,1646885.10,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
296406,7,5,1843,4,2246,2016-01-13,630669.70,94600.46,725270.16,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
296773,4,5,1844,4,2641,2016-01-14,1433322.00,214998.30,1648320.30,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
296777,7,5,1845,4,1834,2016-01-14,631124.90,94668.74,725793.64,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
297040,4,5,1846,4,3142,2016-01-15,1434258.00,215138.70,1649396.70,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
297044,7,5,1847,4,804,2016-01-15,632870.60,94930.59,727801.19,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
297691,4,5,1848,4,5497,2016-01-18,1433814.00,215072.10,1648886.10,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
297695,7,5,1849,4,1517,2016-01-18,635947.30,95392.10,731339.40,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
297700,4,5,1850,4,7324,2016-01-18,1866.00,279.90,2145.90,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
297701,4,7,NULL,4,NULL,2016-01-18,0.00,0.00,-8241235.80,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
297702,7,7,NULL,4,NULL,2016-01-18,0.00,0.00,-3634751.66,0.00,2016-01-18,1,4,2016-01-18 09:00:00.0000000
298103,4,5,1851,4,5269,2016-01-19,1438488.00,215773.20,1654261.20,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
298107,7,5,1852,4,9368,2016-01-19,635219.80,95282.97,730502.77,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
298391,4,5,1853,4,5589,2016-01-20,1438554.00,215783.10,1654337.10,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
298395,7,5,1854,4,7201,2016-01-20,634898.00,95234.70,730132.70,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
298653,4,5,1855,4,6218,2016-01-21,1441056.00,216158.40,1657214.40,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
298657,7,5,1856,4,8348,2016-01-21,634508.70,95176.31,729685.01,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
299000,4,5,1857,4,4566,2016-01-22,1445040.00,216756.00,1661796.00,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
299004,7,5,1858,4,1013,2016-01-22,635978.60,95396.79,731375.39,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
299571,4,5,1859,4,9332,2016-01-25,1446972.00,217045.80,1664017.80,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
299575,7,5,1860,4,5135,2016-01-25,638523.30,95778.50,734301.80,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
299579,4,5,1861,4,9899,2016-01-25,2700.00,405.00,3105.00,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
299581,7,5,1862,4,6851,2016-01-25,850.00,127.50,977.50,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
299582,4,7,NULL,4,NULL,2016-01-25,0.00,0.00,-8294731.50,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
299583,7,7,NULL,4,NULL,2016-01-25,0.00,0.00,-3656975.17,0.00,2016-01-25,1,15,2016-01-25 09:00:00.0000000
299914,4,5,1863,4,3050,2016-01-26,1450662.00,217599.30,1668261.30,0.00,2016-02-01,1,4,2016-02-01 09:00:00.0000000
299918,7,5,1864,4,500,2016-01-26,640661.90,96099.29,736761.19,0.00,2016-02-01,1,4,2016-02-01 09:00:00.0000000
300351,4,5,1865,4,6024,2016-01-27,1454994.00,218249.10,1673243.10,0.00,2016-02-01,1,4,2016-02-01 09:00:00.0000000
300355,7,5,1866,4,9780,2016-01-27,641457.00,96218.55,737675.55,0.00,2016-02-01,1,4,2016-02-01 09:00:00.0000000
300599,4,5,1867,4,3045,2016-01-28,1456212.00,218431.80,1674643.80,0.00,2016-02-01,1,4,2016-02-01 09:00:00.0000000
300603,7,5,1868,4,3054,2016-01-28,640897.70,96134.66,737032.36,0.00,2016-02-01,1,4,2016-02-01 09:00:00.0000000
300914,4,5,1869,4,1737,2016-01-29,1457418.00,218612.70,1676030.70,0.00,2016-02-01,1,4,2016-02-01 09:00:00.0000000
300918,7,5,1870,4,1040,2016-01-29,640492.00,96073.80,736565.80,0.00,2016-02-01,1,4,2016-02-01 09:00:00.0000000
