PurchaseOrderLineID,PurchaseOrderID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,LastEditedBy,LastEditedWhen
6372,1592,98,2768,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2768,6,96.00,2015-08-20,1,4,2015-08-20 07:00:00.0000000
6373,1593,184,1089,Shipping carton (Brown) 305x305x305mm,1089,7,47.50,2015-08-20,1,4,2015-08-20 07:00:00.0000000
6374,1593,193,2087,Black and orange glass with care despatch tape 48mmx75m,2087,7,38.40,2015-08-20,1,4,2015-08-20 07:00:00.0000000
6375,1593,204,2324,Tape dispenser (Red),2324,7,170.00,2015-08-20,1,4,2015-08-20 07:00:00.0000000
6376,1594,77,2626,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2626,6,84.00,2015-08-21,1,16,2015-08-21 07:00:00.0000000
6377,1594,78,2740,"""The Gu"" red shirt XML tag t-shirt (White) XS",2740,6,84.00,2015-08-21,1,16,2015-08-21 07:00:00.0000000
6378,1594,80,1298,"""The Gu"" red shirt XML tag t-shirt (White) M",1298,6,84.00,2015-08-21,1,16,2015-08-21 07:00:00.0000000
6379,1594,86,2647,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2647,6,96.00,2015-08-21,1,16,2015-08-21 07:00:00.0000000
6380,1594,95,1308,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1308,6,90.00,2015-08-21,1,16,2015-08-21 07:00:00.0000000
6381,1594,98,2769,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2769,6,96.00,2015-08-21,1,16,2015-08-21 07:00:00.0000000
6382,1595,184,1092,Shipping carton (Brown) 305x305x305mm,1092,7,47.50,2015-08-21,1,16,2015-08-21 07:00:00.0000000
6383,1595,193,2091,Black and orange glass with care despatch tape 48mmx75m,2091,7,38.40,2015-08-21,1,16,2015-08-21 07:00:00.0000000
6384,1595,204,2328,Tape dispenser (Red),2328,7,170.00,2015-08-21,1,16,2015-08-21 07:00:00.0000000
6385,1596,77,2624,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2624,6,84.00,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6386,1596,78,2745,"""The Gu"" red shirt XML tag t-shirt (White) XS",2745,6,84.00,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6387,1596,80,1321,"""The Gu"" red shirt XML tag t-shirt (White) M",1321,6,84.00,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6388,1596,86,2645,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2645,6,96.00,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6389,1596,95,1311,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1311,6,90.00,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6390,1596,98,2772,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2772,6,96.00,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6391,1597,184,1089,Shipping carton (Brown) 305x305x305mm,1089,7,47.50,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6392,1597,193,2099,Black and orange glass with care despatch tape 48mmx75m,2099,7,38.40,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6393,1597,204,2326,Tape dispenser (Red),2326,7,170.00,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6394,1598,80,8,"""The Gu"" red shirt XML tag t-shirt (White) M",8,6,84.00,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6395,1598,95,1,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1,6,90.00,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6396,1598,98,13,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",13,6,96.00,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6397,1599,193,6,Black and orange glass with care despatch tape 48mmx75m,6,7,38.40,2015-08-24,1,8,2015-08-24 07:00:00.0000000
6398,1600,77,2624,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2624,6,84.00,2015-08-25,1,20,2015-08-25 07:00:00.0000000
6399,1600,78,2746,"""The Gu"" red shirt XML tag t-shirt (White) XS",2746,6,84.00,2015-08-25,1,20,2015-08-25 07:00:00.0000000
6400,1600,80,1338,"""The Gu"" red shirt XML tag t-shirt (White) M",1338,6,84.00,2015-08-25,1,20,2015-08-25 07:00:00.0000000
6401,1600,86,2651,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2651,6,96.00,2015-08-25,1,20,2015-08-25 07:00:00.0000000
6402,1600,95,1308,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1308,6,90.00,2015-08-25,1,20,2015-08-25 07:00:00.0000000
6403,1600,98,2787,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2787,6,96.00,2015-08-25,1,20,2015-08-25 07:00:00.0000000
6404,1601,184,1090,Shipping carton (Brown) 305x305x305mm,1090,7,47.50,2015-08-25,1,20,2015-08-25 07:00:00.0000000
6405,1601,193,2103,Black and orange glass with care despatch tape 48mmx75m,2103,7,38.40,2015-08-25,1,20,2015-08-25 07:00:00.0000000
6406,1601,204,2320,Tape dispenser (Red),2320,7,170.00,2015-08-25,1,20,2015-08-25 07:00:00.0000000
6407,1602,77,2628,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2628,6,84.00,2015-08-26,1,11,2015-08-26 07:00:00.0000000
6408,1602,78,2754,"""The Gu"" red shirt XML tag t-shirt (White) XS",2754,6,84.00,2015-08-26,1,11,2015-08-26 07:00:00.0000000
6409,1602,80,1342,"""The Gu"" red shirt XML tag t-shirt (White) M",1342,6,84.00,2015-08-26,1,11,2015-08-26 07:00:00.0000000
6410,1602,86,2657,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2657,6,96.00,2015-08-26,1,11,2015-08-26 07:00:00.0000000
6411,1602,95,1311,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1311,6,90.00,2015-08-26,1,11,2015-08-26 07:00:00.0000000
6412,1602,98,2790,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2790,6,96.00,2015-08-26,1,11,2015-08-26 07:00:00.0000000
6413,1603,184,1089,Shipping carton (Brown) 305x305x305mm,1089,7,47.50,2015-08-26,1,11,2015-08-26 07:00:00.0000000
6414,1603,193,2114,Black and orange glass with care despatch tape 48mmx75m,2114,7,38.40,2015-08-26,1,11,2015-08-26 07:00:00.0000000
6415,1603,204,2331,Tape dispenser (Red),2331,7,170.00,2015-08-26,1,11,2015-08-26 07:00:00.0000000
6416,1604,77,2641,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2641,6,84.00,2015-08-27,1,13,2015-08-27 07:00:00.0000000
6417,1604,78,2752,"""The Gu"" red shirt XML tag t-shirt (White) XS",2752,6,84.00,2015-08-27,1,13,2015-08-27 07:00:00.0000000
6418,1604,80,1346,"""The Gu"" red shirt XML tag t-shirt (White) M",1346,6,84.00,2015-08-27,1,13,2015-08-27 07:00:00.0000000
6419,1604,86,2668,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2668,6,96.00,2015-08-27,1,13,2015-08-27 07:00:00.0000000
6420,1604,95,1320,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1320,6,90.00,2015-08-27,1,13,2015-08-27 07:00:00.0000000
6421,1604,98,2794,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2794,6,96.00,2015-08-27,1,13,2015-08-27 07:00:00.0000000
6422,1605,184,1086,Shipping carton (Brown) 305x305x305mm,1086,7,47.50,2015-08-27,1,13,2015-08-27 07:00:00.0000000
6423,1605,193,2127,Black and orange glass with care despatch tape 48mmx75m,2127,7,38.40,2015-08-27,1,13,2015-08-27 07:00:00.0000000
6424,1605,204,2335,Tape dispenser (Red),2335,7,170.00,2015-08-27,1,13,2015-08-27 07:00:00.0000000
6425,1606,77,2644,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2644,6,84.00,2015-08-28,1,3,2015-08-28 07:00:00.0000000
6426,1606,78,2760,"""The Gu"" red shirt XML tag t-shirt (White) XS",2760,6,84.00,2015-08-28,1,3,2015-08-28 07:00:00.0000000
6427,1606,80,1350,"""The Gu"" red shirt XML tag t-shirt (White) M",1350,6,84.00,2015-08-28,1,3,2015-08-28 07:00:00.0000000
6428,1606,86,2672,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2672,6,96.00,2015-08-28,1,3,2015-08-28 07:00:00.0000000
6429,1606,95,1316,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1316,6,90.00,2015-08-28,1,3,2015-08-28 07:00:00.0000000
6430,1606,98,2810,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2810,6,96.00,2015-08-28,1,3,2015-08-28 07:00:00.0000000
6431,1607,184,1083,Shipping carton (Brown) 305x305x305mm,1083,7,47.50,2015-08-28,1,3,2015-08-28 07:00:00.0000000
6432,1607,193,2133,Black and orange glass with care despatch tape 48mmx75m,2133,7,38.40,2015-08-28,1,3,2015-08-28 07:00:00.0000000
6433,1607,204,2343,Tape dispenser (Red),2343,7,170.00,2015-08-28,1,3,2015-08-28 07:00:00.0000000
6434,1608,77,2642,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2642,6,84.00,2015-08-31,1,14,2015-08-31 07:00:00.0000000
6435,1608,78,2775,"""The Gu"" red shirt XML tag t-shirt (White) XS",2775,6,84.00,2015-08-31,1,14,2015-08-31 07:00:00.0000000
6436,1608,80,1373,"""The Gu"" red shirt XML tag t-shirt (White) M",1373,6,84.00,2015-08-31,1,14,2015-08-31 07:00:00.0000000
6437,1608,86,2670,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2670,6,96.00,2015-08-31,1,14,2015-08-31 07:00:00.0000000
6438,1608,95,1337,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1337,6,90.00,2015-08-31,1,14,2015-08-31 07:00:00.0000000
6439,1608,98,2811,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2811,6,96.00,2015-08-31,1,14,2015-08-31 07:00:00.0000000
6440,1609,184,1099,Shipping carton (Brown) 305x305x305mm,1099,7,47.50,2015-08-31,1,14,2015-08-31 07:00:00.0000000
6441,1609,193,2139,Black and orange glass with care despatch tape 48mmx75m,2139,7,38.40,2015-08-31,1,14,2015-08-31 07:00:00.0000000
6442,1609,204,2341,Tape dispenser (Red),2341,7,170.00,2015-08-31,1,14,2015-08-31 07:00:00.0000000
6443,1610,95,4,"""The Gu"" red shirt XML tag t-shirt (Black) XL",4,6,90.00,2015-08-31,1,14,2015-08-31 07:00:00.0000000
6444,1611,193,2,Black and orange glass with care despatch tape 48mmx75m,2,7,38.40,2015-08-31,1,14,2015-08-31 07:00:00.0000000
6445,1612,77,2638,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2638,6,84.00,2015-09-01,1,19,2015-09-01 07:00:00.0000000
6446,1612,78,2779,"""The Gu"" red shirt XML tag t-shirt (White) XS",2779,6,84.00,2015-09-01,1,19,2015-09-01 07:00:00.0000000
6447,1612,80,1365,"""The Gu"" red shirt XML tag t-shirt (White) M",1365,6,84.00,2015-09-01,1,19,2015-09-01 07:00:00.0000000
6448,1612,86,2669,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2669,6,96.00,2015-09-01,1,19,2015-09-01 07:00:00.0000000
6449,1612,95,1337,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1337,6,90.00,2015-09-01,1,19,2015-09-01 07:00:00.0000000
6450,1612,98,2807,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2807,6,96.00,2015-09-01,1,19,2015-09-01 07:00:00.0000000
6451,1613,184,1096,Shipping carton (Brown) 305x305x305mm,1096,7,47.50,2015-09-01,1,19,2015-09-01 07:00:00.0000000
6452,1613,193,2142,Black and orange glass with care despatch tape 48mmx75m,2142,7,38.40,2015-09-01,1,19,2015-09-01 07:00:00.0000000
6453,1613,204,2338,Tape dispenser (Red),2338,7,170.00,2015-09-01,1,19,2015-09-01 07:00:00.0000000
6454,1614,77,2636,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2636,6,84.00,2015-09-02,1,7,2015-09-02 07:00:00.0000000
6455,1614,78,2787,"""The Gu"" red shirt XML tag t-shirt (White) XS",2787,6,84.00,2015-09-02,1,7,2015-09-02 07:00:00.0000000
6456,1614,80,1376,"""The Gu"" red shirt XML tag t-shirt (White) M",1376,6,84.00,2015-09-02,1,7,2015-09-02 07:00:00.0000000
6457,1614,86,2668,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2668,6,96.00,2015-09-02,1,7,2015-09-02 07:00:00.0000000
6458,1614,95,1335,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1335,6,90.00,2015-09-02,1,7,2015-09-02 07:00:00.0000000
6459,1614,98,2805,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2805,6,96.00,2015-09-02,1,7,2015-09-02 07:00:00.0000000
6460,1615,184,1103,Shipping carton (Brown) 305x305x305mm,1103,7,47.50,2015-09-02,1,7,2015-09-02 07:00:00.0000000
6461,1615,193,2150,Black and orange glass with care despatch tape 48mmx75m,2150,7,38.40,2015-09-02,1,7,2015-09-02 07:00:00.0000000
6462,1615,204,2336,Tape dispenser (Red),2336,7,170.00,2015-09-02,1,7,2015-09-02 07:00:00.0000000
6463,1616,77,2651,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2651,6,84.00,2015-09-03,1,12,2015-09-03 07:00:00.0000000
6464,1616,78,2785,"""The Gu"" red shirt XML tag t-shirt (White) XS",2785,6,84.00,2015-09-03,1,12,2015-09-03 07:00:00.0000000
6465,1616,80,1381,"""The Gu"" red shirt XML tag t-shirt (White) M",1381,6,84.00,2015-09-03,1,12,2015-09-03 07:00:00.0000000
6466,1616,86,2691,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2691,6,96.00,2015-09-03,1,12,2015-09-03 07:00:00.0000000
6467,1616,95,1345,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1345,6,90.00,2015-09-03,1,12,2015-09-03 07:00:00.0000000
6468,1616,98,2808,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2808,6,96.00,2015-09-03,1,12,2015-09-03 07:00:00.0000000
6469,1617,184,1102,Shipping carton (Brown) 305x305x305mm,1102,7,47.50,2015-09-03,1,12,2015-09-03 07:00:00.0000000
6470,1617,193,2152,Black and orange glass with care despatch tape 48mmx75m,2152,7,38.40,2015-09-03,1,12,2015-09-03 07:00:00.0000000
6471,1617,204,2334,Tape dispenser (Red),2334,7,170.00,2015-09-03,1,12,2015-09-03 07:00:00.0000000
6472,1618,77,2660,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2660,6,84.00,2015-09-04,1,17,2015-09-04 07:00:00.0000000
6473,1618,78,2786,"""The Gu"" red shirt XML tag t-shirt (White) XS",2786,6,84.00,2015-09-04,1,17,2015-09-04 07:00:00.0000000
6474,1618,80,1389,"""The Gu"" red shirt XML tag t-shirt (White) M",1389,6,84.00,2015-09-04,1,17,2015-09-04 07:00:00.0000000
6475,1618,86,2689,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2689,6,96.00,2015-09-04,1,17,2015-09-04 07:00:00.0000000
6476,1618,95,1352,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1352,6,90.00,2015-09-04,1,17,2015-09-04 07:00:00.0000000
6477,1618,98,2809,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2809,6,96.00,2015-09-04,1,17,2015-09-04 07:00:00.0000000
6478,1619,184,1099,Shipping carton (Brown) 305x305x305mm,1099,7,47.50,2015-09-04,1,17,2015-09-04 07:00:00.0000000
6479,1619,193,2150,Black and orange glass with care despatch tape 48mmx75m,2150,7,38.40,2015-09-04,1,17,2015-09-04 07:00:00.0000000
6480,1619,204,2337,Tape dispenser (Red),2337,7,170.00,2015-09-04,1,17,2015-09-04 07:00:00.0000000
6481,1620,77,2658,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2658,6,84.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6482,1620,78,2786,"""The Gu"" red shirt XML tag t-shirt (White) XS",2786,6,84.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6483,1620,80,1402,"""The Gu"" red shirt XML tag t-shirt (White) M",1402,6,84.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6484,1620,86,2698,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2698,6,96.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6485,1620,95,1376,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1376,6,90.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6486,1620,98,2814,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2814,6,96.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6487,1621,184,1096,Shipping carton (Brown) 305x305x305mm,1096,7,47.50,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6488,1621,193,2148,Black and orange glass with care despatch tape 48mmx75m,2148,7,38.40,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6489,1621,204,2344,Tape dispenser (Red),2344,7,170.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6490,1622,77,1,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1,6,84.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6491,1622,78,10,"""The Gu"" red shirt XML tag t-shirt (White) XS",10,6,84.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6492,1622,80,8,"""The Gu"" red shirt XML tag t-shirt (White) M",8,6,84.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6493,1622,86,10,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",10,6,96.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6494,1622,95,9,"""The Gu"" red shirt XML tag t-shirt (Black) XL",9,6,90.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6495,1622,98,2,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2,6,96.00,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6496,1623,193,4,Black and orange glass with care despatch tape 48mmx75m,4,7,38.40,2015-09-07,1,10,2015-09-07 07:00:00.0000000
6497,1624,77,2659,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2659,6,84.00,2015-09-08,1,4,2015-09-08 07:00:00.0000000
6498,1624,78,2794,"""The Gu"" red shirt XML tag t-shirt (White) XS",2794,6,84.00,2015-09-08,1,4,2015-09-08 07:00:00.0000000
6499,1624,80,1406,"""The Gu"" red shirt XML tag t-shirt (White) M",1406,6,84.00,2015-09-08,1,4,2015-09-08 07:00:00.0000000
6500,1624,86,2722,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2722,6,96.00,2015-09-08,1,4,2015-09-08 07:00:00.0000000
6501,1624,95,1389,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1389,6,90.00,2015-09-08,1,4,2015-09-08 07:00:00.0000000
6502,1624,98,2814,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2814,6,96.00,2015-09-08,1,4,2015-09-08 07:00:00.0000000
6503,1625,184,1089,Shipping carton (Brown) 305x305x305mm,1089,7,47.50,2015-09-08,1,4,2015-09-08 07:00:00.0000000
6504,1625,193,2150,Black and orange glass with care despatch tape 48mmx75m,2150,7,38.40,2015-09-08,1,4,2015-09-08 07:00:00.0000000
6505,1625,204,2355,Tape dispenser (Red),2355,7,170.00,2015-09-08,1,4,2015-09-08 07:00:00.0000000
6506,1626,77,2657,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2657,6,84.00,2015-09-09,1,19,2015-09-09 07:00:00.0000000
6507,1626,78,2792,"""The Gu"" red shirt XML tag t-shirt (White) XS",2792,6,84.00,2015-09-09,1,19,2015-09-09 07:00:00.0000000
6508,1626,80,1411,"""The Gu"" red shirt XML tag t-shirt (White) M",1411,6,84.00,2015-09-09,1,19,2015-09-09 07:00:00.0000000
6509,1626,86,2739,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2739,6,96.00,2015-09-09,1,19,2015-09-09 07:00:00.0000000
6510,1626,95,1396,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1396,6,90.00,2015-09-09,1,19,2015-09-09 07:00:00.0000000
6511,1626,98,2812,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2812,6,96.00,2015-09-09,1,19,2015-09-09 07:00:00.0000000
6512,1627,184,1098,Shipping carton (Brown) 305x305x305mm,1098,7,47.50,2015-09-09,1,19,2015-09-09 07:00:00.0000000
6513,1627,193,2157,Black and orange glass with care despatch tape 48mmx75m,2157,7,38.40,2015-09-09,1,19,2015-09-09 07:00:00.0000000
6514,1627,204,2353,Tape dispenser (Red),2353,7,170.00,2015-09-09,1,19,2015-09-09 07:00:00.0000000
6515,1628,77,2662,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2662,6,84.00,2015-09-10,1,7,2015-09-10 07:00:00.0000000
6516,1628,78,2799,"""The Gu"" red shirt XML tag t-shirt (White) XS",2799,6,84.00,2015-09-10,1,7,2015-09-10 07:00:00.0000000
6517,1628,80,1407,"""The Gu"" red shirt XML tag t-shirt (White) M",1407,6,84.00,2015-09-10,1,7,2015-09-10 07:00:00.0000000
6518,1628,86,2737,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2737,6,96.00,2015-09-10,1,7,2015-09-10 07:00:00.0000000
6519,1628,95,1392,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1392,6,90.00,2015-09-10,1,7,2015-09-10 07:00:00.0000000
6520,1628,98,2812,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2812,6,96.00,2015-09-10,1,7,2015-09-10 07:00:00.0000000
6521,1629,184,1102,Shipping carton (Brown) 305x305x305mm,1102,7,47.50,2015-09-10,1,7,2015-09-10 07:00:00.0000000
6522,1629,193,2155,Black and orange glass with care despatch tape 48mmx75m,2155,7,38.40,2015-09-10,1,7,2015-09-10 07:00:00.0000000
6523,1629,204,2364,Tape dispenser (Red),2364,7,170.00,2015-09-10,1,7,2015-09-10 07:00:00.0000000
6524,1630,77,2661,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2661,6,84.00,2015-09-11,1,5,2015-09-11 07:00:00.0000000
6525,1630,78,2806,"""The Gu"" red shirt XML tag t-shirt (White) XS",2806,6,84.00,2015-09-11,1,5,2015-09-11 07:00:00.0000000
6526,1630,80,1414,"""The Gu"" red shirt XML tag t-shirt (White) M",1414,6,84.00,2015-09-11,1,5,2015-09-11 07:00:00.0000000
6527,1630,86,2747,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2747,6,96.00,2015-09-11,1,5,2015-09-11 07:00:00.0000000
6528,1630,95,1388,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1388,6,90.00,2015-09-11,1,5,2015-09-11 07:00:00.0000000
6529,1630,98,2810,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2810,6,96.00,2015-09-11,1,5,2015-09-11 07:00:00.0000000
6530,1631,184,1107,Shipping carton (Brown) 305x305x305mm,1107,7,47.50,2015-09-11,1,5,2015-09-11 07:00:00.0000000
6531,1631,193,2153,Black and orange glass with care despatch tape 48mmx75m,2153,7,38.40,2015-09-11,1,5,2015-09-11 07:00:00.0000000
6532,1631,204,2380,Tape dispenser (Red),2380,7,170.00,2015-09-11,1,5,2015-09-11 07:00:00.0000000
6533,1632,77,2672,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2672,6,84.00,2015-09-14,1,5,2015-09-14 07:00:00.0000000
6534,1632,78,2809,"""The Gu"" red shirt XML tag t-shirt (White) XS",2809,6,84.00,2015-09-14,1,5,2015-09-14 07:00:00.0000000
6535,1632,80,1432,"""The Gu"" red shirt XML tag t-shirt (White) M",1432,6,84.00,2015-09-14,1,5,2015-09-14 07:00:00.0000000
6536,1632,86,2767,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2767,6,96.00,2015-09-14,1,5,2015-09-14 07:00:00.0000000
6537,1632,95,1394,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1394,6,90.00,2015-09-14,1,5,2015-09-14 07:00:00.0000000
6538,1632,98,2835,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2835,6,96.00,2015-09-14,1,5,2015-09-14 07:00:00.0000000
6539,1633,184,1112,Shipping carton (Brown) 305x305x305mm,1112,7,47.50,2015-09-14,1,5,2015-09-14 07:00:00.0000000
6540,1633,193,2151,Black and orange glass with care despatch tape 48mmx75m,2151,7,38.40,2015-09-14,1,5,2015-09-14 07:00:00.0000000
6541,1633,204,2381,Tape dispenser (Red),2381,7,170.00,2015-09-14,1,5,2015-09-14 07:00:00.0000000
6542,1634,193,7,Black and orange glass with care despatch tape 48mmx75m,7,7,38.40,2015-09-14,1,5,2015-09-14 07:00:00.0000000
6543,1635,77,2669,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2669,6,84.00,2015-09-15,1,4,2015-09-15 07:00:00.0000000
6544,1635,78,2810,"""The Gu"" red shirt XML tag t-shirt (White) XS",2810,6,84.00,2015-09-15,1,4,2015-09-15 07:00:00.0000000
6545,1635,80,1426,"""The Gu"" red shirt XML tag t-shirt (White) M",1426,6,84.00,2015-09-15,1,4,2015-09-15 07:00:00.0000000
6546,1635,86,2764,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2764,6,96.00,2015-09-15,1,4,2015-09-15 07:00:00.0000000
6547,1635,95,1392,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1392,6,90.00,2015-09-15,1,4,2015-09-15 07:00:00.0000000
6548,1635,98,2832,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2832,6,96.00,2015-09-15,1,4,2015-09-15 07:00:00.0000000
6549,1636,184,1106,Shipping carton (Brown) 305x305x305mm,1106,7,47.50,2015-09-15,1,4,2015-09-15 07:00:00.0000000
6550,1636,193,2164,Black and orange glass with care despatch tape 48mmx75m,2164,7,38.40,2015-09-15,1,4,2015-09-15 07:00:00.0000000
6551,1636,204,2377,Tape dispenser (Red),2377,7,170.00,2015-09-15,1,4,2015-09-15 07:00:00.0000000
6552,1637,77,2667,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2667,6,84.00,2015-09-16,1,19,2015-09-16 07:00:00.0000000
